ID,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7
5274.0,-26.983061076554165,-30.503114956245792,-189.9749389853307,-79.79795764989306,-127.47477824768168,444.05316783300015,-76.22935552848878
6734.0,22.874163482198682,189.53012565220075,1071.0234983129508,87.8329326766793,-9.240457034715657,117.95412728232951,193.26324252750658
1503.0,-43.664786823553236,-1222.2497957414946,414.15453203763167,-246.4817729078781,-41.44716811211047,-113.63582140643128,4.538995199461279
4356.0,-28.708534488871983,156.41548334528727,480.37020495268575,-119.89307894097168,-597.1512194777064,217.02330264511602,215.88075435833548
7549.0,104.94960757106634,-1314.9046331226443,325.90157919479003,533.655707378973,141.37812010308267,-99.88872229547975,323.42269469726415
8336.0,1041.8086550369705,-394.4336575880957,204.51672494030532,166.42185593413882,-28.55286544950428,-266.5115180247142,-72.07204190250941
9276.0,132.63191906026353,478.67136394081615,57.87283819318381,206.52784050117694,42.347907968045206,311.74845756894644,318.75226304123913
3913.0,-121.75904192368134,-163.15430116590272,-15.534084345453328,-37.041328506100605,211.3529922577129,39.078237493335806,206.28775210206584
3394.0,-14.913785375662805,-168.8258788676843,227.20843759171265,876.4114856873042,618.2721468809706,19.92874369513202,-35.44852342859708
609.0,-922.8891528175827,-153.793302822452,-670.7962983617483,-200.72244452133776,-187.03201906584218,207.03193572818148,-51.515420826252495
1877.0,-448.85629190962925,-534.8482590415363,910.4699377508351,59.50961535800566,713.5509589053308,28.888442700936384,-896.5064808844454
8737.0,-142.64760523348585,40.24519102530566,-418.16944325492625,-380.95355868734237,-34.63066090049767,-86.8143394318149,86.81114281386651
952.0,338.48462536549516,-452.6787494461489,-76.51252918780405,141.44084983234907,-107.82172343057718,175.1333301840825,-129.60255350651803
3780.0,20.9237355391736,-864.4865683103702,386.43842910458517,162.2228783491183,-31.522101482882352,3.1679525942627134,-284.60489383115623
2024.0,-61.80189956491543,143.0483482379373,198.08954733254782,145.1788927503949,95.91009928585292,-576.7179415054669,74.31616848501506
9869.0,-138.45509940465928,-691.8398257974686,-222.93616718209046,595.6903247060892,-11.588493677372762,35.717455977833424,174.53800270226867
36.0,-134.37633004281648,49.79234902598554,-1527.2405657376248,-7.684585298818712,216.0900858586066,-46.82447516239644,-164.55786111959762
798.0,-704.9149878507147,300.073507496862,-348.2901183980692,317.6838816383178,126.98158759252115,37.53910500595068,59.688299825715866
